Timestamp,Predicted
13/11/2014 00,134.99229211739942
13/11/2014 08,264.28641952934646
13/11/2014 16,76.78542602804383
14/11/2014 00,144.9693514485356
14/11/2014 08,112.18698079432744
14/11/2014 16,102.3176506219748
15/11/2014 00,210.4864263775648
15/11/2014 08,204.32615952125224
15/11/2014 16,196.92166669485692
16/11/2014 00,232.90463913628196
16/11/2014 08,201.14235964382536
16/11/2014 16,85.80648819997978
17/11/2014 00,133.663546166571
17/11/2014 08,268.62440203258217
17/11/2014 16,157.068171021673
18/11/2014 00,246.95411380547029
18/11/2014 08,368.3119831332024
18/11/2014 16,179.36368900268653
19/11/2014 00,116.45035891427403
19/11/2014 08,219.32298150176945
19/11/2014 16,161.54037192409888
20/11/2014 00,81.57539320614241
20/11/2014 08,110.81263724428958
20/11/2014 16,184.1808213952636
21/11/2014 00,76.6273511288738
21/11/2014 08,205.38614939905403
21/11/2014 16,138.99042251431538
22/11/2014 00,86.28792491992382
22/11/2014 08,123.03755748032188
22/11/2014 16,174.00408637694397
23/11/2014 00,89.17314729987424
23/11/2014 08,214.9256076258303
23/11/2014 16,224.3595632117492
24/11/2014 00,153.99047544101865
24/11/2014 08,196.69781346759015
24/11/2014 16,173.83307995710794
25/11/2014 00,61.16577480759714
25/11/2014 08,336.2034138984764
25/11/2014 16,160.77939360981725
26/11/2014 00,336.3867654764636
26/11/2014 08,187.9445160938277
26/11/2014 16,56.39170545282307
27/11/2014 00,164.49616566627472
27/11/2014 08,215.1054787632437
27/11/2014 16,130.87884660486895
28/11/2014 00,118.7166490305428
28/11/2014 08,155.9072263633664
28/11/2014 16,236.5449885017974
29/11/2014 00,161.1864077970708
29/11/2014 08,224.4615560706736
29/11/2014 16,158.512780576558
30/11/2014 00,251.23779479223492
30/11/2014 08,146.03606117622732
30/11/2014 16,154.42023873455875
01/12/2014 00,136.39088743696396
01/12/2014 08,281.5531154482415
01/12/2014 16,141.83730907293082
02/12/2014 00,145.12082977148197
02/12/2014 08,117.15042837558984
02/12/2014 16,90.0408787530723
03/12/2014 00,102.59814985965524
03/12/2014 08,111.90005365189585
03/12/2014 16,51.01547625905333
04/12/2014 00,157.0981888224611
04/12/2014 08,112.07122054092372
04/12/2014 16,120.35701556943384
05/12/2014 00,184.5135669931675
05/12/2014 08,161.69843728412476
05/12/2014 16,271.5439846197687
06/12/2014 00,209.63632940858585
06/12/2014 08,84.05289513467085
06/12/2014 16,218.58224939091417
07/12/2014 00,240.99727523133905
07/12/2014 08,127.63410087716838
07/12/2014 16,320.698471030918
08/12/2014 00,116.57673541381838
08/12/2014 08,224.29866534574597
08/12/2014 16,161.4494146217774
09/12/2014 00,97.25471182112372
09/12/2014 08,164.24939613705712
09/12/2014 16,277.3599671796927
10/12/2014 00,123.07729656829969
10/12/2014 08,133.17075950777914
10/12/2014 16,185.3991485985653
11/12/2014 00,187.228193895277
11/12/2014 08,123.06625154005916
11/12/2014 16,222.0998975362138
12/12/2014 00,163.94465471157213
12/12/2014 08,177.07746087725613
12/12/2014 16,206.8088057274448
13/12/2014 00,272.51379813825287
13/12/2014 08,277.3225947709767
13/12/2014 16,168.78466485580165
14/12/2014 00,181.06194475956147
14/12/2014 08,82.52080884933034
14/12/2014 16,207.86543828740503
15/12/2014 00,73.76175176236752
15/12/2014 08,369.1692313685808
15/12/2014 16,111.11328237714194
16/12/2014 00,319.1885562455599
16/12/2014 08,180.38363518305243
16/12/2014 16,126.85454658151332
17/12/2014 00,75.70200133128687
17/12/2014 08,144.03911021933422
17/12/2014 16,332.16885036543863
18/12/2014 00,106.56910450384711
18/12/2014 08,256.45256396219486
18/12/2014 16,201.6109628207936
19/12/2014 00,108.76070437528335
19/12/2014 08,165.20690008556906
19/12/2014 16,162.80313057921492
20/12/2014 00,190.21672384933183
20/12/2014 08,238.91434000441828
20/12/2014 16,80.39791731756065
21/12/2014 00,194.43655865468136
21/12/2014 08,101.64788604106504
21/12/2014 16,280.2483984654784
22/12/2014 00,51.12266282529189
22/12/2014 08,107.59050249802668
22/12/2014 16,167.15436871165676
23/12/2014 00,267.3693890172688
23/12/2014 08,96.77821758392932
23/12/2014 16,71.4021239181893
24/12/2014 00,203.3332586803845
24/12/2014 08,174.62970329565903
24/12/2014 16,255.24628249282125
25/12/2014 00,92.38970949795998
25/12/2014 08,119.55401068254434
25/12/2014 16,284.66019805497353
26/12/2014 00,128.62558653422178
26/12/2014 08,275.8409259503063
26/12/2014 16,80.0491255870781
27/12/2014 00,132.57729925953478
27/12/2014 08,181.06773894485215
27/12/2014 16,171.01495397187463
28/12/2014 00,206.85156608927664
28/12/2014 08,78.5411500108981
28/12/2014 16,201.6039949429916
29/12/2014 00,111.43346802624752
29/12/2014 08,78.54157081795988
29/12/2014 16,211.96140985725123
30/12/2014 00,211.530070597024
30/12/2014 08,316.14014047598533
30/12/2014 16,201.7809853049089
31/12/2014 00,82.38230424673026
31/12/2014 08,201.67878514664625
31/12/2014 16,235.35538578443936
01/01/2015 00,223.37170061892328
01/01/2015 08,149.1052321886106
01/01/2015 16,273.1528128163047
02/01/2015 00,136.9622650354435
02/01/2015 08,199.42594449854215
02/01/2015 16,95.57193500900767
03/01/2015 00,131.26122927254414
03/01/2015 08,294.5224296010958
03/01/2015 16,79.83610782840657
04/01/2015 00,163.75451431873643
04/01/2015 08,121.87731234092595
04/01/2015 16,89.4009412587004
05/01/2015 00,131.67249584762274
05/01/2015 08,128.688288665201
05/01/2015 16,108.41362108075296
06/01/2015 00,102.27963710199084
06/01/2015 08,293.0332869124161
06/01/2015 16,189.0205619194258
07/01/2015 00,134.65277930107658
07/01/2015 08,168.06011647552822
07/01/2015 16,191.22320235682184
08/01/2015 00,149.03183657156333
08/01/2015 08,164.16240531272842
08/01/2015 16,251.1753204944896
09/01/2015 00,246.6094367118624
09/01/2015 08,176.9622130202264
09/01/2015 16,127.25787416269684
10/01/2015 00,119.22499800971111
10/01/2015 08,203.91290814281268
10/01/2015 16,309.70274762169936
11/01/2015 00,259.1120573733172
11/01/2015 08,192.65921503177088
11/01/2015 16,257.6017470014169
12/01/2015 00,109.3650958073116
12/01/2015 08,227.05638443928905
12/01/2015 16,100.16341899815008
13/01/2015 00,210.08222719525548
13/01/2015 08,370.63305596796977
13/01/2015 16,127.27614663131985
14/01/2015 00,110.57070822271982
14/01/2015 08,109.4103910197674
14/01/2015 16,299.46755670118665
15/01/2015 00,152.79402281493563
15/01/2015 08,173.68998360686146
15/01/2015 16,160.18918570830658
16/01/2015 00,193.8808278148026
16/01/2015 08,111.31970840594369
16/01/2015 16,56.35227454148365
17/01/2015 00,128.54330284192807
17/01/2015 08,241.3446290582507
17/01/2015 16,218.3451611929835
18/01/2015 00,174.0120986722037
18/01/2015 08,131.1457057918701
18/01/2015 16,293.2200311443326
19/01/2015 00,165.21795796561565
19/01/2015 08,170.3353018276811
19/01/2015 16,233.61175728284704
20/01/2015 00,126.74758450971284
20/01/2015 08,100.8643626834481
20/01/2015 16,76.82268622673327
21/01/2015 00,74.31344163793706
21/01/2015 08,148.1388529740008
21/01/2015 16,250.2929150947499
22/01/2015 00,104.78283290118576
22/01/2015 08,92.21839350289837
22/01/2015 16,319.39500355323844
23/01/2015 00,52.16316593122035
23/01/2015 08,125.13204083428064
23/01/2015 16,272.5829388311232
24/01/2015 00,142.17326925354615
24/01/2015 08,124.5633339217502
24/01/2015 16,223.7930105506466
25/01/2015 00,172.73619970466748
25/01/2015 08,289.8183242547621
25/01/2015 16,118.0326491883946
26/01/2015 00,107.39306644124866
26/01/2015 08,91.16864442876717
26/01/2015 16,101.0760511548279
27/01/2015 00,248.40530312654244
27/01/2015 08,43.17252464669647
27/01/2015 16,75.61907751775568
28/01/2015 00,100.43994705161091
28/01/2015 08,77.41156034512598
28/01/2015 16,230.4156517121557
29/01/2015 00,120.23615182267854
29/01/2015 08,116.89951066237032
29/01/2015 16,143.79678867405917
30/01/2015 00,171.4107245060627
30/01/2015 08,125.4762696654272
30/01/2015 16,156.00004506866583
31/01/2015 00,197.7097627584137
31/01/2015 08,159.56487959867977
31/01/2015 16,163.2738042998552
01/02/2015 00,173.5194619957132
01/02/2015 08,106.96711642551858
01/02/2015 16,170.6094658261196
02/02/2015 00,193.24212024545872
02/02/2015 08,164.5740361043666
02/02/2015 16,123.99127507435408
03/02/2015 00,252.66708681291036
03/02/2015 08,192.5406350246264
03/02/2015 16,119.66556863668448
04/02/2015 00,138.80630601996134
04/02/2015 08,135.07767286021172
04/02/2015 16,184.0629956229601
05/02/2015 00,267.814091205625
05/02/2015 08,183.9711396663867
05/02/2015 16,161.3482866203723
06/02/2015 00,174.96803156541102
06/02/2015 08,159.4800869311018
06/02/2015 16,97.18400494455432
07/02/2015 00,170.17733612675448
07/02/2015 08,195.6845067271986
07/02/2015 16,167.38030738862423
08/02/2015 00,199.3274958388451
08/02/2015 08,83.45787122197592
08/02/2015 16,59.16751986951132
09/02/2015 00,182.7494871988674
09/02/2015 08,127.938005431316
09/02/2015 16,162.383993246641
10/02/2015 00,205.3791184907969
10/02/2015 08,242.91618087938804
10/02/2015 16,229.55655961957925
11/02/2015 00,89.34875468464742
11/02/2015 08,160.96017951568177
11/02/2015 16,164.2498562303253
12/02/2015 00,232.54281403494733
12/02/2015 08,377.0289186878954
12/02/2015 16,106.81573775224886
13/02/2015 00,89.80307437623212
13/02/2015 08,130.78351166513724
13/02/2015 16,101.46558978414326
14/02/2015 00,296.4957640774834
14/02/2015 08,269.7996014996384
14/02/2015 16,344.80846172204446
15/02/2015 00,61.03536541021212
15/02/2015 08,116.28991947420528
15/02/2015 16,176.27704959357456
16/02/2015 00,171.83419872348645
16/02/2015 08,112.80469870881674
16/02/2015 16,124.1047780093545
17/02/2015 00,112.07398085221298
17/02/2015 08,161.83773925160725
17/02/2015 16,105.93654613150808
18/02/2015 00,197.47411708347292
18/02/2015 08,108.69954317468688
18/02/2015 16,215.0273512517326
19/02/2015 00,133.33955514424017
19/02/2015 08,119.43752071788616
19/02/2015 16,153.25111771652757
20/02/2015 00,203.1947930722305
20/02/2015 08,72.655886324693
20/02/2015 16,71.7815432669102
21/02/2015 00,97.25068619870272
21/02/2015 08,114.63067578541896
21/02/2015 16,94.87168316294184
22/02/2015 00,177.33165374815292
22/02/2015 08,167.29626534200818
22/02/2015 16,160.6004972014736
23/02/2015 00,126.9332980765196
23/02/2015 08,130.47748349338735
23/02/2015 16,167.86836282833244
24/02/2015 00,236.56566349564903
24/02/2015 08,380.5615046766475
24/02/2015 16,101.90305048222037
25/02/2015 00,150.9403187186133
25/02/2015 08,97.04793220097838
25/02/2015 16,119.4188751874474
26/02/2015 00,200.29962001757104
26/02/2015 08,177.9757058660656
26/02/2015 16,305.57721052266703
27/02/2015 00,234.03826335474852
27/02/2015 08,189.3873538546684
27/02/2015 16,116.94367062409066
28/02/2015 00,143.71960259948816
28/02/2015 08,104.78603968408716
28/02/2015 16,145.3962712859773
01/03/2015 00,145.00262591490778
01/03/2015 08,270.6383080506878
01/03/2015 16,216.30718126858676
02/03/2015 00,125.95818897413152
02/03/2015 08,170.1557953299844
02/03/2015 16,155.08529519782073
03/03/2015 00,321.49102955236896
03/03/2015 08,73.43105573391516
03/03/2015 16,115.81013502188549
04/03/2015 00,138.48246241534704
04/03/2015 08,84.13133886356967
04/03/2015 16,161.65655943273208
05/03/2015 00,84.8364861325864
05/03/2015 08,169.44688125559324
05/03/2015 16,123.55331543630584
06/03/2015 00,110.94614318138942
06/03/2015 08,86.42866293636816
06/03/2015 16,294.1175356756254
07/03/2015 00,108.30518167953696
07/03/2015 08,73.6179609178946
07/03/2015 16,81.69583790471276
08/03/2015 00,144.33120573398327
08/03/2015 08,102.31706846246408
08/03/2015 16,217.3554363618093
09/03/2015 00,226.8064036524606
09/03/2015 08,84.86298738477609
09/03/2015 16,150.60810168492256
10/03/2015 00,201.58706066788463
10/03/2015 08,240.42930767587944
10/03/2015 16,281.1684573231747
11/03/2015 00,148.01774070433402
11/03/2015 08,146.42179729123745
11/03/2015 16,283.393229042096
12/03/2015 00,116.52905346543614
12/03/2015 08,167.85231861470186
12/03/2015 16,234.28855334172263
13/03/2015 00,129.66506774537584
13/03/2015 08,145.5164704473784
13/03/2015 16,97.99807547157236
14/03/2015 00,214.82377134669335
14/03/2015 08,185.99060688831972
14/03/2015 16,115.49117592114084
15/03/2015 00,129.6063036243422
15/03/2015 08,242.3541937627721
15/03/2015 16,288.16186170514044
16/03/2015 00,232.8402779878889
16/03/2015 08,167.88902180227123
16/03/2015 16,120.14735505403723
17/03/2015 00,131.1294785665968
17/03/2015 08,222.03143176224177
17/03/2015 16,215.5614607147677
18/03/2015 00,169.13006871859525
18/03/2015 08,203.54992730507783
18/03/2015 16,105.50771228936534
19/03/2015 00,110.4158420818051
19/03/2015 08,169.58339195555936
19/03/2015 16,103.60651628122646
20/03/2015 00,101.06048944307663
20/03/2015 08,79.09409313183573
20/03/2015 16,131.13052331861215
21/03/2015 00,276.1861656199428
21/03/2015 08,109.81722618042468
21/03/2015 16,269.6691809087774
22/03/2015 00,111.33923411484018
22/03/2015 08,235.34684049845723
22/03/2015 16,229.03761188592944
23/03/2015 00,142.9467944991256
23/03/2015 08,109.0325679727348
23/03/2015 16,304.2647899401172
24/03/2015 00,306.1064744019508
24/03/2015 08,145.4467428376399
24/03/2015 16,196.3311364101924
25/03/2015 00,103.15820618900048
25/03/2015 08,139.79284772098447
25/03/2015 16,180.8644221633312
26/03/2015 00,112.32484925696222
26/03/2015 08,156.51154054652892
26/03/2015 16,142.0432015911755
27/03/2015 00,151.50284179927584
27/03/2015 08,109.17678578952972
27/03/2015 16,254.73732490697253
28/03/2015 00,138.36076532693852
28/03/2015 08,229.97645850809883
28/03/2015 16,171.74513141820026
29/03/2015 00,102.7840968326202
29/03/2015 08,127.47160099355015
29/03/2015 16,229.9841790359105
30/03/2015 00,140.1035720609727
30/03/2015 08,206.4718841243376
30/03/2015 16,118.05143576991668
31/03/2015 00,158.7331079631589
31/03/2015 08,85.4922882847005
31/03/2015 16,166.76272162461473
01/04/2015 00,125.9723090157272
01/04/2015 08,207.88754590034551
01/04/2015 16,227.5229322996241
02/04/2015 00,140.45773396539255
02/04/2015 08,215.48212274084892
02/04/2015 16,170.25234805800096
03/04/2015 00,295.3891338679584
03/04/2015 08,293.7016826061122
03/04/2015 16,182.4715484528058
04/04/2015 00,137.4257565366136
04/04/2015 08,315.81042044264933
04/04/2015 16,100.06471231382008
05/04/2015 00,401.0719283428054
05/04/2015 08,161.3670102051342
05/04/2015 16,145.97763846447762
06/04/2015 00,97.82026477233784
06/04/2015 08,235.85915992920883
06/04/2015 16,156.1325635272289
07/04/2015 00,101.60382100125904
07/04/2015 08,106.48243584166735
07/04/2015 16,93.57264975385507
08/04/2015 00,86.50492329155712
08/04/2015 08,193.95490765006173
08/04/2015 16,109.04639437261886
09/04/2015 00,167.62149680763557
09/04/2015 08,170.47658905845327
09/04/2015 16,116.1817073426894
10/04/2015 00,148.08516682414887
10/04/2015 08,78.4844571715545
10/04/2015 16,100.99376038653595
11/04/2015 00,155.45237533581917
11/04/2015 08,97.28105912302584
11/04/2015 16,304.2430601095043
12/04/2015 00,184.81380188117075
12/04/2015 08,134.0017365872932
12/04/2015 16,56.41266362711016
13/04/2015 00,133.09918543078223
13/04/2015 08,231.13301851575423
13/04/2015 16,149.41260041389933
14/04/2015 00,144.21711748965825
14/04/2015 08,160.1632272851658
14/04/2015 16,166.15542353158315
15/04/2015 00,109.11551732363844
15/04/2015 08,156.41325622675697
15/04/2015 16,114.77529997456524
16/04/2015 00,158.02097345903593
16/04/2015 08,139.04862061727945
16/04/2015 16,120.64601267846774
17/04/2015 00,241.788742808597
17/04/2015 08,200.47126607152344
17/04/2015 16,118.99529135746204
18/04/2015 00,199.8707030378048
18/04/2015 08,208.2245180080141
18/04/2015 16,193.3708772165316
19/04/2015 00,67.12593310102307
19/04/2015 08,86.04877197326216
19/04/2015 16,108.4240182754415
20/04/2015 00,75.11363313023844
20/04/2015 08,91.553683191529
20/04/2015 16,329.9065762949482
21/04/2015 00,198.52340056432
21/04/2015 08,182.61350215098133
21/04/2015 16,68.67773140414877
22/04/2015 00,116.18518195953246
22/04/2015 08,156.60470409638452
22/04/2015 16,112.88492051083225
23/04/2015 00,103.74578935676236
23/04/2015 08,90.84824581587056
23/04/2015 16,180.64044422688448
24/04/2015 00,222.82377077847767
24/04/2015 08,124.16247280479848
24/04/2015 16,169.89052754419376
25/04/2015 00,146.80007099182774
25/04/2015 08,132.30405308567754
25/04/2015 16,91.1686411191982
26/04/2015 00,95.90514703803584
26/04/2015 08,44.13609046170844
26/04/2015 16,176.6748533171468
27/04/2015 00,170.49703990402216
27/04/2015 08,126.2028269102334
27/04/2015 16,230.0952663326351
28/04/2015 00,166.54196060508806
28/04/2015 08,93.29557140156992
28/04/2015 16,235.2572528842527
29/04/2015 00,92.9749642772432
29/04/2015 08,133.22582127265645
29/04/2015 16,187.4724581471307
30/04/2015 00,234.7917682497356
30/04/2015 08,196.2645783550064
30/04/2015 16,251.0330902088901
01/05/2015 00,76.13290230612718
01/05/2015 08,217.6571696884645
01/05/2015 16,108.520502886771
02/05/2015 00,101.03526408877433
02/05/2015 08,123.05025404263712
02/05/2015 16,173.0098176882822
03/05/2015 00,142.80369908853794
03/05/2015 08,130.94308045374126
03/05/2015 16,137.87229481874672
04/05/2015 00,165.4144188714546
04/05/2015 08,191.65438143182016
04/05/2015 16,87.89673939832862
05/05/2015 00,122.59243524738412
05/05/2015 08,303.14775872276056
05/05/2015 16,295.88666558080195
06/05/2015 00,147.7010283902972
06/05/2015 08,60.69967963761165
06/05/2015 16,51.64450587920249
07/05/2015 00,122.49513411338292
07/05/2015 08,232.27570548049087
07/05/2015 16,155.0812151013761
08/05/2015 00,201.25517297495333
08/05/2015 08,98.43351791494683
08/05/2015 16,264.8690222773543
09/05/2015 00,160.26911810738522
09/05/2015 08,121.52164636296136
09/05/2015 16,294.0681888933506
10/05/2015 00,283.3362598200524
10/05/2015 08,278.5062547754513
10/05/2015 16,174.97635767822052
11/05/2015 00,123.27667826366724
11/05/2015 08,95.77708046695432
11/05/2015 16,119.63327137229808
12/05/2015 00,83.65926454283331
12/05/2015 08,172.8098925133606
12/05/2015 16,161.8613380018076
13/05/2015 00,160.57545182999434
13/05/2015 08,188.0953124868848
13/05/2015 16,147.86366471105015
14/05/2015 00,124.8231498904106
14/05/2015 08,302.22242115753613
14/05/2015 16,207.9503077623803
15/05/2015 00,158.51744680784986
15/05/2015 08,256.0982323829899
15/05/2015 16,76.09326137081666
16/05/2015 00,259.3012731524989
16/05/2015 08,165.6016214335856
16/05/2015 16,224.60717108705376
17/05/2015 00,246.28465570220172
17/05/2015 08,115.01235360507984
17/05/2015 16,241.7777990469405
18/05/2015 00,176.27093608753464
18/05/2015 08,95.33181171884225
18/05/2015 16,327.97896551415465
19/05/2015 00,210.8283685671843
19/05/2015 08,91.9264915490634
19/05/2015 16,143.42197051443952
20/05/2015 00,167.8808184761224
20/05/2015 08,85.31608420744227
20/05/2015 16,164.4485989637103
21/05/2015 00,70.10226390882414
21/05/2015 08,140.02785432062225
21/05/2015 16,220.0690054297642
22/05/2015 00,145.47136177202515
22/05/2015 08,250.2029869439585
22/05/2015 16,102.64634022894803
23/05/2015 00,184.80809393622957
23/05/2015 08,159.10672736017383
23/05/2015 16,33.90718747721275
24/05/2015 00,77.7711721245425
24/05/2015 08,278.58580651788066
24/05/2015 16,149.0441227724596
25/05/2015 00,152.29905031733082
25/05/2015 08,70.97858200536604
25/05/2015 16,137.71248285080756
26/05/2015 00,117.13114101533844
26/05/2015 08,247.0576952306017
26/05/2015 16,306.3450284279411
27/05/2015 00,311.1200503224306
27/05/2015 08,219.67839363714447
27/05/2015 16,148.38468623818164
28/05/2015 00,146.010180140311
28/05/2015 08,119.89602165269896
28/05/2015 16,104.17216768172204
29/05/2015 00,97.0091829039323
29/05/2015 08,205.0110898532845
29/05/2015 16,174.4287103037867
30/05/2015 00,316.7325745638238
30/05/2015 08,341.42950586754694
30/05/2015 16,109.4207257387682
31/05/2015 00,82.89591165569978
31/05/2015 08,79.12410156472643
31/05/2015 16,125.64357440209922
01/06/2015 00,117.72733310715716
01/06/2015 08,109.4211879295486
01/06/2015 16,179.76523141952262
02/06/2015 00,210.5294219730945
02/06/2015 08,170.76735685433417
02/06/2015 16,169.05002475412877
03/06/2015 00,139.04523877349996
03/06/2015 08,238.5935435918076
03/06/2015 16,165.50928058915662
04/06/2015 00,192.757902471701
04/06/2015 08,134.26489100386394
04/06/2015 16,411.5483913316049
05/06/2015 00,220.7475475052712
05/06/2015 08,202.9776382108598
05/06/2015 16,199.22974003015116
06/06/2015 00,236.95145886866004
06/06/2015 08,126.33319191024694
06/06/2015 16,237.94808421592205
07/06/2015 00,183.6714167335072
07/06/2015 08,266.11492559094887
07/06/2015 16,174.47971574517746
08/06/2015 00,155.41213314061542
08/06/2015 08,195.24164092665296
08/06/2015 16,67.82829365060229
09/06/2015 00,240.93496630511237
09/06/2015 08,68.94067859370497
09/06/2015 16,107.29440404970994
10/06/2015 00,151.12187668626976
10/06/2015 08,168.95457125227207
10/06/2015 16,128.06849833996418
11/06/2015 00,288.4834630869159
11/06/2015 08,117.35864691000606
11/06/2015 16,225.44331670079345
12/06/2015 00,282.9854990827302
12/06/2015 08,108.93011657739882
12/06/2015 16,102.26866337793864
13/06/2015 00,114.29234811933438
13/06/2015 08,257.45410757506136
13/06/2015 16,292.998744441178
14/06/2015 00,168.41767221948416
14/06/2015 08,176.37658884290548
14/06/2015 16,135.19872696849885
15/06/2015 00,295.1406215996224
15/06/2015 08,173.98589204557828
15/06/2015 16,214.93097649990065
16/06/2015 00,214.43447563123829
16/06/2015 08,167.96058525493515
16/06/2015 16,155.8272110034975
17/06/2015 00,190.6101747062025
17/06/2015 08,132.76268699875146
17/06/2015 16,173.75011104588725
18/06/2015 00,151.1573328732559
18/06/2015 08,153.0381753841101
18/06/2015 16,130.26652287081572
19/06/2015 00,128.82916308793492
19/06/2015 08,149.6064481906055
19/06/2015 16,158.5017605813269
20/06/2015 00,139.65636710979248
20/06/2015 08,118.72217190198116
20/06/2015 16,193.1885725057533
21/06/2015 00,122.1533382028348
21/06/2015 08,151.78951461219447
21/06/2015 16,93.40490103943937
22/06/2015 00,152.62102740796553
22/06/2015 08,133.0723457406993
22/06/2015 16,144.55557223641145
23/06/2015 00,157.90333034526583
23/06/2015 08,148.46477115305095
23/06/2015 16,280.6343333134423
24/06/2015 00,130.99527305279057
24/06/2015 08,105.35385816318322
24/06/2015 16,235.15235291736596
25/06/2015 00,160.32348897377116
25/06/2015 08,132.62925236903774
25/06/2015 16,97.21381383550012
26/06/2015 00,178.913884663176
26/06/2015 08,181.86776028226797
26/06/2015 16,210.9344064070405
27/06/2015 00,91.65568440905878
27/06/2015 08,148.05096748890915
27/06/2015 16,144.57347653292948
28/06/2015 00,100.12153114439457
28/06/2015 08,90.8180040553542
28/06/2015 16,96.52028031535797
29/06/2015 00,147.25716305792474
29/06/2015 08,118.94982805489258
29/06/2015 16,82.68889719997986
30/06/2015 00,109.47678532170497
30/06/2015 08,138.24492743644683
30/06/2015 16,200.8057834300257
01/07/2015 00,161.75824045846628
01/07/2015 08,119.57487974227222
01/07/2015 16,91.82151104925936
02/07/2015 00,328.09119573322715
02/07/2015 08,70.51220211817859
02/07/2015 16,239.38333703009292
03/07/2015 00,84.20964866788324
03/07/2015 08,123.59099102108766
03/07/2015 16,87.43102232853214
04/07/2015 00,105.4005172921991
04/07/2015 08,130.40516977668176
04/07/2015 16,153.84297756354232
05/07/2015 00,181.01201128235903
05/07/2015 08,135.65436374372993
05/07/2015 16,89.28770718801233
06/07/2015 00,133.75670258065404
06/07/2015 08,90.4327922116714
06/07/2015 16,195.8754311594656
07/07/2015 00,90.88902865091607
07/07/2015 08,343.3214561317218
07/07/2015 16,138.13699653696776
08/07/2015 00,94.96559345041184
08/07/2015 08,164.15464614521122
08/07/2015 16,116.86296789754137
09/07/2015 00,113.48392446232394
09/07/2015 08,86.45595126702524
09/07/2015 16,221.20000188153043
10/07/2015 00,180.6146915887696
10/07/2015 08,118.49224941353266
10/07/2015 16,127.95192719652148
11/07/2015 00,159.13033080895764
11/07/2015 08,96.88170373385653
11/07/2015 16,148.73503488279874
12/07/2015 00,168.01717036801665
12/07/2015 08,82.68172863404031
12/07/2015 16,148.81645452949263
